bug	0	-0.0	3	1.223426208842744
net	0	0.0	2	0.8156174725618293
bunch	38	36.87244462187212	5	-8.719767334892738
hydrant	19	19.810314880948955	1	-2.587923537273076
pink	6	-7.448600818803573	56	17.137458350374416
drink	8	4.274605264648159	6	-2.6369347446377382
whale	0	0.0	1	0.40780873628091463
collar	0	-0.0	3	1.223426208842744
patio	4	4.37576578406577	0	-0.0
Murray	0	0.0	1	0.40780873628091463
flag	0	-0.0	7	2.8546611539664024
garden	1	1.0939414460164425	0	0.0
nuzzle	0	0.0	1	0.40780873628091463
way	0	-0.0	20	8.156174725618293
cream	3	-0.014012527955005183	6	0.014061769036494809
small	16	-13.488000528897743	95	23.95476552406671
highway	3	3.2818243380493275	0	-0.0
eye	0	-0.0	217	88.49449577295847
reporter	0	0.0	1	0.40780873628091463
cut	54	0.7571496794662167	105	-0.7491871570884445
crowded	6	6.563648676098655	0	-0.0
muscular	0	0.0	1	0.40780873628091463
mechanical	1	1.0939414460164425	0	0.0
in	990	364.80838746149556	1055	-268.02094203154104
effect	0	0.0	2	0.8156174725618293
sand	4	2.1373026323240794	3	-1.3184673723188691
anything	0	-0.0	3	1.223426208842744
feeder	2	2.187882892032885	0	-0.0
scared	0	0.0	1	0.40780873628091463
unfold	0	0.0	1	0.40780873628091463
tool	0	0.0	1	0.40780873628091463
both	0	-0.0	116	47.3058134085861
reach	1	-1.7392718980397728	16	5.554945831431695
stuff	1	-0.697818023211612	5	1.1274358974347987
tigthly	0	0.0	1	0.40780873628091463
turban	1	1.0939414460164425	0	0.0
member	0	0.0	1	0.40780873628091463
17	0	0.0	1	0.40780873628091463
miniature	2	2.187882892032885	0	-0.0
thumbnail	0	0.0	1	0.40780873628091463
reappear	0	0.0	1	0.40780873628091463
an	29	-8.727163105050337	88	10.821502204600137
scrunchie	0	0.0	1	0.40780873628091463
rotate	0	0.0	1	0.40780873628091463
%	0	-0.0	4	1.6312349451236585
mount	0	0.0	2	0.8156174725618293
country	0	0.0	1	0.40780873628091463
maybe	0	0.0	2	0.8156174725618293
7	0	-0.0	3	1.223426208842744
bottom	0	-0.0	213	86.86326082783482
the	233	-510.6217021807226	5993	2215.4130469251168
roman	0	0.0	1	0.40780873628091463
slide	0	0.0	2	0.8156174725618293
Women	0	0.0	1	0.40780873628091463
seem	0	-0.0	8	3.262469890247317
racket	2	0.8015885309129942	2	-0.5706768885580615
body	17	-11.008455203322326	80	17.20995139611304
app	0	0.0	2	0.8156174725618293
raccoon	2	0.8015885309129942	2	-0.5706768885580615
trim	0	0.0	1	0.40780873628091463
shadowy	0	0.0	1	0.40780873628091463
living	12	13.12729735219731	0	-0.0
banner	0	-0.0	3	1.223426208842744
gingham	0	0.0	1	0.40780873628091463
Thumb	0	0.0	2	0.8156174725618293
backboard	0	0.0	1	0.40780873628091463
stage	23	24.18178212674588	1	-2.7702450940670307
Man	0	-0.0	5	2.039043681404573
peace	0	0.0	1	0.40780873628091463
sort	1	-0.851968703038871	6	1.5219483387219341
product	0	0.0	2	0.8156174725618293
case	0	-0.0	6	2.446852417685488
altar	1	0.4007942654564971	1	-0.28533844427903077
candle	1	-0.2923529151034483	3	0.36037999148739885
lot	20	3.95706842919612	29	-3.384756223453893
hight	0	0.0	1	0.40780873628091463
hamster	0	0.0	1	0.40780873628091463
docked	0	0.0	1	0.40780873628091463
hardware	0	0.0	1	0.40780873628091463
roughly	0	-0.0	12	4.893704835370976
own	0	-0.0	4	1.6312349451236585
bedroom	5	5.4697072300822125	0	-0.0
pavement	0	0.0	1	0.40780873628091463
legboard	1	1.0939414460164425	0	0.0
statue	8	7.8092672828804695	1	-1.7894158410553054
custard	0	0.0	1	0.40780873628091463
s	0	0.0	2	0.8156174725618293
saxophonist	0	0.0	1	0.40780873628091463
completely	0	-0.0	66	26.915376594540366
bed	44	40.78304389954418	8	-11.71194752496541
pop	0	0.0	1	0.40780873628091463
KIDS	1	1.0939414460164425	0	0.0
frosty	0	0.0	1	0.40780873628091463
Surfer	0	0.0	1	0.40780873628091463
utensil	2	-0.5847058302068966	6	0.7207599829747977
whitish	0	0.0	1	0.40780873628091463
press	0	-0.0	5	2.039043681404573
spoon	3	-6.036416654119245	64	23.16794881597582
licence	0	0.0	2	0.8156174725618293
treat	4	4.37576578406577	0	-0.0
45	0	-0.0	3	1.223426208842744
monster	0	0.0	1	0.40780873628091463
batter	2	-1.395636046423224	10	2.254871794869615
braid	0	0.0	1	0.40780873628091463
metal	19	7.12155680201151	20	-5.200412725894843
pillow	0	0.0	1	0.40780873628091463
trench	1	1.0939414460164425	0	0.0
dip	0	0.0	2	0.8156174725618293
uniformed	0	0.0	1	0.40780873628091463
boundary	0	0.0	1	0.40780873628091463
lone	0	0.0	1	0.40780873628091463
four	0	-0.0	24	9.787409670741951
letter	0	-0.0	27	11.010835879584695
pumpkin	0	0.0	2	0.8156174725618293
meter	2	1.3769526758165576	1	-0.6908035523871945
empty	0	-0.0	10	4.078087362809146
camera	24	-18.822012695614077	133	32.174303867529964
tilt	0	-0.0	13	5.30151357165189
pony	6	6.563648676098655	0	-0.0
rib	0	0.0	2	0.8156174725618293
ray	0	0.0	1	0.40780873628091463
nut	0	0.0	1	0.40780873628091463
blade	0	0.0	2	0.8156174725618293
eare	0	0.0	1	0.40780873628091463
child	56	41.991335919935906	23	-19.001332705910038
jerk	0	0.0	1	0.40780873628091463
traffic	9	6.535949993020136	4	-3.0833850402429235
microphone	24	18.611705157549792	9	-8.023268230644106
object	4	-8.578948024591746	98	36.04473336338711
flight	2	2.187882892032885	0	-0.0
chili	0	0.0	1	0.40780873628091463
handmade	0	0.0	1	0.40780873628091463
diver	0	0.0	1	0.40780873628091463
lose	0	0.0	1	0.40780873628091463
officer	3	1.2023827963694913	3	-0.8560153328370923
kick	1	-0.004670842651666618	2	0.004687256345501822
birthday	11	12.033355906180867	0	-0.0
logo	0	-0.0	12	4.893704835370976
try	1	-0.851968703038871	6	1.5219483387219341
pencil	0	0.0	2	0.8156174725618293
Silva	0	0.0	1	0.40780873628091463
fully	0	-0.0	73	29.770037748506766
alongside	0	-0.0	3	1.223426208842744
75	0	0.0	1	0.40780873628091463
hubcap	0	0.0	1	0.40780873628091463
bald	0	-0.0	3	1.223426208842744
tong	0	-0.0	6	2.446852417685488
horn	0	0.0	1	0.40780873628091463
even	0	-0.0	6	2.446852417685488
grater	0	-0.0	3	1.223426208842744
branch	8	0.658724274703701	14	-0.6184694244699962
10	0	-0.0	4	1.6312349451236585
speak	0	0.0	1	0.40780873628091463
perfectly	0	-0.0	4	1.6312349451236585
upward	0	-0.0	6	2.446852417685488
the.paddle	0	0.0	1	0.40780873628091463
nest	0	0.0	1	0.40780873628091463
outsfit	0	0.0	1	0.40780873628091463
trash	2	1.3769526758165576	1	-0.6908035523871945
haired	0	0.0	2	0.8156174725618293
water	65	40.555958090095885	39	-22.347800152501616
information	1	0.4007942654564971	1	-0.28533844427903077
bass	0	0.0	1	0.40780873628091463
hurdle	0	0.0	1	0.40780873628091463
potted	1	1.0939414460164425	0	0.0
drop	0	0.0	2	0.8156174725618293
bunche	0	0.0	1	0.40780873628091463
restaurant	4	4.37576578406577	0	-0.0
drill	0	0.0	1	0.40780873628091463
Kitchen	1	1.0939414460164425	0	0.0
camper	0	0.0	2	0.8156174725618293
spine	0	0.0	1	0.40780873628091463
obvious	0	0.0	1	0.40780873628091463
armrest	0	0.0	1	0.40780873628091463
truck	11	-1.6032438500272974	27	1.7836049490891686
frog	0	-0.0	5	2.039043681404573
music	1	1.0939414460164425	0	0.0
sculpture	0	0.0	1	0.40780873628091463
porch	1	1.0939414460164425	0	0.0
overall	0	0.0	2	0.8156174725618293
rest	0	-0.0	21	8.563983461899207
grease	0	0.0	1	0.40780873628091463
ice	6	4.837556241387965	2	-1.9569712496779523
feather	1	-0.004670842651666618	2	0.004687256345501822
40	0	0.0	2	0.8156174725618293
maid	0	0.0	1	0.40780873628091463
hospital	3	3.2818243380493275	0	-0.0
batman	0	0.0	1	0.40780873628091463
cooked	0	0.0	1	0.40780873628091463
finger	3	-9.017829889743822	178	69.61495544467674
comic_strip	0	0.0	1	0.40780873628091463
lens	2	1.3769526758165576	1	-0.6908035523871945
1/4	0	-0.0	5	2.039043681404573
rugby	4	4.37576578406577	0	-0.0
midway	0	0.0	1	0.40780873628091463
mirror	16	13.932766315235739	4	-4.80651670461274
orient	0	-0.0	5	2.039043681404573
or	0	-0.0	38	15.496731978674756
hump	0	0.0	1	0.40780873628091463
unicorn	0	0.0	2	0.8156174725618293
drawing	1	0.4007942654564971	1	-0.28533844427903077
booth	0	0.0	1	0.40780873628091463
gear	0	0.0	1	0.40780873628091463
break	0	0.0	1	0.40780873628091463
stair	3	0.33933657901414627	5	-0.31097446482410973
door	7	-1.2531696085751154	18	1.4274840475598225
airplane	2	1.3769526758165576	1	-0.6908035523871945
roll	0	-0.0	5	2.039043681404573
expose	0	-0.0	7	2.8546611539664024
remove	0	-0.0	5	2.039043681404573
dessert	0	0.0	1	0.40780873628091463
stairway	1	1.0939414460164425	0	0.0
they	4	-5.884031645780375	48	15.732769373154156
clench	0	0.0	2	0.8156174725618293
Bill	0	0.0	1	0.40780873628091463
wood	3	-1.3395107847921217	11	1.833113474104291
letterman	0	0.0	1	0.40780873628091463
eyebrow	0	-0.0	6	2.446852417685488
fire	22	17.989137526542248	7	-7.0950386125517255
near	5	-4.800911438395525	34	9.200658902092616
hotdog	1	1.0939414460164425	0	0.0
jersey	2	-1.9710001913267874	14	3.8398828111894865
river	9	8.039436754988627	2	-2.5938787119150213
military	2	2.187882892032885	0	-0.0
lightly	0	0.0	1	0.40780873628091463
overly	0	0.0	1	0.40780873628091463
bleacher	0	0.0	1	0.40780873628091463
arrow	0	-0.0	4	1.6312349451236585
soap	0	0.0	1	0.40780873628091463
collage	1	-0.004670842651666618	2	0.004687256345501822
blender	4	3.4831915788089347	1	-1.201629176153185
camel	0	-0.0	4	1.6312349451236585
pretty	0	-0.0	19	7.748365989337378
museum	1	1.0939414460164425	0	0.0
bowling	0	0.0	1	0.40780873628091463
church	4	3.4831915788089347	1	-1.201629176153185
neither	0	-0.0	5	2.039043681404573
carve	0	0.0	1	0.40780873628091463
serious	0	0.0	1	0.40780873628091463
surf	0	0.0	1	0.40780873628091463
1/3	0	0.0	2	0.8156174725618293
stem	0	0.0	2	0.8156174725618293
torch	0	0.0	2	0.8156174725618293
pet	3	1.749347466751356	2	-1.0169639911864792
Frisbee	15	16.409121690246636	0	-0.0
guy	0	-0.0	32	13.049879560989268
over	7	-9.307173801766853	72	22.681944203756288
plaid	0	-0.0	7	2.8546611539664024
of	1922	776.3359629882962	1910	-550.9870241790986
source	1	1.0939414460164425	0	0.0
cleaning	0	0.0	1	0.40780873628091463
pit	0	0.0	1	0.40780873628091463
crossing	0	0.0	1	0.40780873628091463
Coke	1	1.0939414460164425	0	0.0
teh	0	0.0	2	0.8156174725618293
good	0	-0.0	5	2.039043681404573
pocket	0	0.0	1	0.40780873628091463
harness	0	0.0	1	0.40780873628091463
anymore	0	-0.0	3	1.223426208842744
another	4	-4.413132525279103	32	9.280822419984986
cue	0	0.0	1	0.40780873628091463
Bush	0	0.0	1	0.40780873628091463
last	0	-0.0	6	2.446852417685488
pole	4	-2.791272092846448	20	4.509743589739195
130	0	0.0	1	0.40780873628091463
frisbee	25	27.348536150411064	0	-0.0
go	0	-0.0	34	13.865497033551097
splay	0	0.0	1	0.40780873628091463
cake	56	44.15934860205462	20	-18.54384660902852
against	0	-0.0	15	6.1171310442137194
slam	0	0.0	1	0.40780873628091463
h	0	0.0	1	0.40780873628091463
holder	1	1.0939414460164425	0	0.0
build	0	0.0	1	0.40780873628091463
array	0	0.0	1	0.40780873628091463
stovetop	1	0.4007942654564971	1	-0.28533844427903077
passenger	0	0.0	1	0.40780873628091463
costum	0	0.0	1	0.40780873628091463
donut	1	1.0939414460164425	0	0.0
creature	1	0.4007942654564971	1	-0.28533844427903077
butts	0	0.0	1	0.40780873628091463
T	0	0.0	1	0.40780873628091463
Freddy	0	0.0	1	0.40780873628091463
bootle	0	0.0	1	0.40780873628091463
courtyard	1	1.0939414460164425	0	0.0
candy	7	7.6575901221150975	0	-0.0
view	31	12.9286983761766	30	-9.056032386907251
zag	0	0.0	1	0.40780873628091463
whose	0	0.0	2	0.8156174725618293
cement	0	0.0	2	0.8156174725618293
exhaust	0	0.0	1	0.40780873628091463
young	45	41.864041000558785	8	-11.864333084730973
foot	5	-7.653635730733592	64	21.285460162772893
sleep	1	0.4007942654564971	1	-0.28533844427903077
strong	0	0.0	1	0.40780873628091463
able	0	0.0	2	0.8156174725618293
plant	5	-1.7057153963644023	16	2.1740003327563784
underwear	0	0.0	1	0.40780873628091463
lick	0	0.0	2	0.8156174725618293
cook	31	31.974053760088353	2	-4.7911032892512395
disperse	0	0.0	1	0.40780873628091463
pavilion	0	0.0	1	0.40780873628091463
look	11	-23.80570601205543	275	101.36170636009933
hold	345	257.067563882661	144	-117.32262532098594
already	0	0.0	1	0.40780873628091463
moustache	0	0.0	1	0.40780873628091463
two	56	-16.869544301158868	170	20.922269590011382
poster	1	-0.5154964664176571	4	0.7386607398668232
flowery	0	0.0	1	0.40780873628091463
beer	5	2.0039713272824766	5	-1.4266922213951627
content	0	0.0	1	0.40780873628091463
petale	0	0.0	1	0.40780873628091463
inner	0	0.0	1	0.40780873628091463
midpoint	0	0.0	1	0.40780873628091463
toss	0	-0.0	3	1.223426208842744
stoneware	0	0.0	1	0.40780873628091463
fur	0	-0.0	3	1.223426208842744
doll	8	6.966383157617869	2	-2.40325835230637
tight	0	-0.0	3	1.223426208842744
parrot	0	0.0	2	0.8156174725618293
milk	4	3.4831915788089347	1	-1.201629176153185
thing	0	-0.0	12	4.893704835370976
prepare	8	7.8092672828804695	1	-1.7894158410553054
column	0	-0.0	8	3.262469890247317
lighting	0	-0.0	3	1.223426208842744
title	0	-0.0	3	1.223426208842744
due	0	-0.0	4	1.6312349451236585
emerge	0	0.0	1	0.40780873628091463
guess	0	0.0	1	0.40780873628091463
vislble	0	0.0	1	0.40780873628091463
sausage	2	0.35530142828457656	3	-0.3090506624552276
high	0	-0.0	19	7.748365989337378
chip	1	0.4007942654564971	1	-0.28533844427903077
Lunch	0	0.0	1	0.40780873628091463
brownish	0	0.0	2	0.8156174725618293
cranky	0	0.0	1	0.40780873628091463
shade	0	-0.0	5	2.039043681404573
drizzle	0	0.0	1	0.40780873628091463
driveway	2	0.8015885309129942	2	-0.5706768885580615
degree	0	-0.0	16	6.524939780494634
total	0	-0.0	3	1.223426208842744
plainly	0	0.0	1	0.40780873628091463
knickknack	1	1.0939414460164425	0	0.0
bowl	105	54.26328382853458	82	-34.159611931372496
focus	0	-0.0	9	3.6702786265282317
only	0	-0.0	197	80.33832104734019
baseball	21	18.48771426008605	5	-6.204249446532337
clock	10	5.061547811143239	8	-3.2249718394833025
refrigerator	22	21.254377639144266	3	-5.137364399757532
skull	2	2.187882892032885	0	-0.0
food	145	141.65412320638674	18	-32.3202547193343
legible	0	0.0	1	0.40780873628091463
leave	1	-3.5600189041410806	104	41.41688566753537
Christmas	8	8.75153156813154	0	-0.0
piano	1	-0.2923529151034483	3	0.36037999148739885
gap	0	-0.0	15	6.1171310442137194
vertical	0	-0.0	5	2.039043681404573
hang	7	-0.3583360080059208	15	0.37224726037213607
idem	0	0.0	1	0.40780873628091463
camo	0	0.0	2	0.8156174725618293
whistle	0	0.0	1	0.40780873628091463
cemetery	1	1.0939414460164425	0	0.0
fatty	0	0.0	1	0.40780873628091463
motorize	1	1.0939414460164425	0	0.0
beng	0	0.0	1	0.40780873628091463
wardrobe	0	0.0	1	0.40780873628091463
least	0	-0.0	5	2.039043681404573
gown	3	2.4187781206939825	1	-0.9784856248389762
fade	0	-0.0	9	3.6702786265282317
paw	0	-0.0	5	2.039043681404573
conceal	0	0.0	1	0.40780873628091463
wiper	0	-0.0	3	1.223426208842744
companion	0	0.0	1	0.40780873628091463
horizon	0	0.0	1	0.40780873628091463
wispy	0	0.0	1	0.40780873628091463
lilypad	0	-0.0	3	1.223426208842744
grille	1	1.0939414460164425	0	0.0
television	26	26.51567032043072	2	-4.462497186668688
adult	0	-0.0	5	2.039043681404573
awkwardly	0	0.0	1	0.40780873628091463
while	7	-8.35978436667852	62	18.65187023718229
goose	0	0.0	1	0.40780873628091463
stride	0	0.0	1	0.40780873628091463
control	1	1.0939414460164425	0	0.0
pond	3	2.4187781206939825	1	-0.9784856248389762
suit	23	17.5650944603549	9	-7.746323302643331
fountain	5	2.5307739055716105	4	-1.6124859197416583
wall	30	9.622546733488822	35	-7.3930665243858495
sunglass	2	-1.8419231490516452	13	3.4412026043231254
non	0	0.0	2	0.8156174725618293
surfboard	14	11.796778248297503	4	-4.38507464198144
screw	0	0.0	1	0.40780873628091463
rust	0	0.0	1	0.40780873628091463
sharply	0	0.0	1	0.40780873628091463
vehicle	8	3.7226622927525455	7	-2.480319210361877
calf	0	0.0	1	0.40780873628091463
complete	0	-0.0	7	2.8546611539664024
elephant	7	1.8708401098238205	9	-1.5079986776038226
half	0	-0.0	68	27.730994067102195
outline	0	-0.0	6	2.446852417685488
girl	66	-13.279249199553949	175	15.364610924910505
blend	0	0.0	1	0.40780873628091463
lace	0	-0.0	3	1.223426208842744
raw	0	0.0	1	0.40780873628091463
wheelbarrow	3	3.2818243380493275	0	-0.0
single	0	-0.0	14	5.709322307932805
potholder	0	0.0	1	0.40780873628091463
swimsuit	0	0.0	2	0.8156174725618293
winter	0	0.0	1	0.40780873628091463
muddy	1	1.0939414460164425	0	0.0
new	0	0.0	1	0.40780873628091463
seagull	1	1.0939414460164425	0	0.0
impose	0	0.0	1	0.40780873628091463
surfer	0	-0.0	4	1.6312349451236585
bracelet	0	-0.0	5	2.039043681404573
bake	1	1.0939414460164425	0	0.0
protrude	0	0.0	1	0.40780873628091463
stain	0	0.0	1	0.40780873628091463
rifle	0	0.0	2	0.8156174725618293
FLASHES	0	0.0	1	0.40780873628091463
flap	0	-0.0	3	1.223426208842744
colorful	23	24.18178212674588	1	-2.7702450940670307
backside	0	0.0	1	0.40780873628091463
mini	0	0.0	1	0.40780873628091463
still	0	-0.0	105	42.819917309496034
jewelry	2	2.187882892032885	0	-0.0
ball	8	-7.233235649675535	51	13.366943180075621
sprout	0	0.0	2	0.8156174725618293
dust	0	0.0	2	0.8156174725618293
backward	0	0.0	1	0.40780873628091463
exit	0	0.0	2	0.8156174725618293
muffler	0	0.0	1	0.40780873628091463
peach	0	0.0	2	0.8156174725618293
brush	9	7.256334362081963	3	-2.9354568745169285
solid	0	0.0	1	0.40780873628091463
carrot	8	7.8092672828804695	1	-1.7894158410553054
laser	0	0.0	1	0.40780873628091463
sub	0	0.0	1	0.40780873628091463
twig	0	0.0	2	0.8156174725618293
bun	1	0.4007942654564971	1	-0.28533844427903077
unsliced	0	0.0	1	0.40780873628091463
possible	0	0.0	2	0.8156174725618293
furniture	2	1.3769526758165576	1	-0.6908035523871945
relatively	0	0.0	1	0.40780873628091463
bead	0	0.0	2	0.8156174725618293
cable	0	0.0	1	0.40780873628091463
keyboard	4	2.753905351633115	2	-1.381607104774389
ghost	0	-0.0	3	1.223426208842744
pinky	0	-0.0	10	4.078087362809146
cookie	4	2.1373026323240794	3	-1.3184673723188691
pinkish	0	0.0	2	0.8156174725618293
moth	0	0.0	2	0.8156174725618293
extremely	0	0.0	2	0.8156174725618293
shallow	0	0.0	2	0.8156174725618293
frig	0	0.0	1	0.40780873628091463
hairy	0	0.0	1	0.40780873628091463
window	7	-0.9674156469333255	17	1.0704602498161382
wheelchair	1	1.0939414460164425	0	0.0
provide	0	0.0	1	0.40780873628091463
similar	0	0.0	2	0.8156174725618293
pant	2	-1.5557214617702968	11	2.648301167795239
checkerboard	0	-0.0	3	1.223426208842744
faint	0	-0.0	6	2.446852417685488
robot	1	1.0939414460164425	0	0.0
mural	0	0.0	1	0.40780873628091463
space	0	-0.0	16	6.524939780494634
v.	0	0.0	1	0.40780873628091463
and	214	-145.46497523429804	1047	232.25874391230047
ahead	0	-0.0	11	4.485896099090061
canoer	0	0.0	1	0.40780873628091463
lime	0	0.0	1	0.40780873628091463
desk	9	7.256334362081963	3	-2.9354568745169285
rustic	0	0.0	2	0.8156174725618293
tuna	0	0.0	1	0.40780873628091463
heart	30	32.81824338049327	0	-0.0
driving	0	0.0	2	0.8156174725618293
bagel	0	-0.0	11	4.485896099090061
waist	0	-0.0	7	2.8546611539664024
bird	32	24.096475489467196	13	-10.840757148362293
speckle	0	0.0	1	0.40780873628091463
onion	6	2.926833854676758	5	-1.9032431204167821
fourth	0	0.0	1	0.40780873628091463
Origin	0	0.0	1	0.40780873628091463
include	0	-0.0	3	1.223426208842744
much	0	-0.0	9	3.6702786265282317
eagle	0	0.0	2	0.8156174725618293
trunk	1	-0.697818023211612	5	1.1274358974347987
motorcycle	18	11.1063127306704	11	-6.177510029979082
adjust	0	0.0	1	0.40780873628091463
Grey	0	0.0	1	0.40780873628091463
flower	19	7.615091043673445	19	-5.421430441301585
main	0	-0.0	3	1.223426208842744
target	0	0.0	2	0.8156174725618293
blink	0	0.0	1	0.40780873628091463
spout	0	0.0	1	0.40780873628091463
sky	2	-1.5557214617702968	11	2.648301167795239
tower	5	4.558099446112438	1	-1.3839507329471399
bloody	0	0.0	1	0.40780873628091463
season	0	0.0	1	0.40780873628091463
off	2	-6.613323148460749	161	63.66952697383723
say	2	1.3769526758165576	1	-0.6908035523871945
2/3rd	0	0.0	1	0.40780873628091463
macaroni	2	2.187882892032885	0	-0.0
Bryan	0	0.0	1	0.40780873628091463
slicer	0	0.0	2	0.8156174725618293
hit	0	-0.0	8	3.262469890247317
concrete	2	-0.3176430449578511	5	0.35668249829850396
evenly	0	-0.0	3	1.223426208842744
brim	0	-0.0	3	1.223426208842744
like	2	-4.249868757703517	48	17.61536360451163
past	0	-0.0	9	3.6702786265282317
Wii	2	2.187882892032885	0	-0.0
plan	0	0.0	1	0.40780873628091463
tiny	0	-0.0	34	13.865497033551097
performer	0	0.0	2	0.8156174725618293
bongo	0	0.0	1	0.40780873628091463
jacket	3	-2.6954661560212934	19	4.962899979691738
facing	0	-0.0	3	1.223426208842744
piñata	0	0.0	2	0.8156174725618293
besides	0	-0.0	3	1.223426208842744
darkest	0	0.0	1	0.40780873628091463
fing	0	0.0	1	0.40780873628091463
sweatshirt	0	0.0	2	0.8156174725618293
6	0	-0.0	5	2.039043681404573
display	6	5.638744597135101	1	-1.5381014127743988
suitcase	2	1.3769526758165576	1	-0.6908035523871945
five	0	-0.0	8	3.262469890247317
making	0	0.0	1	0.40780873628091463
third	0	-0.0	10	4.078087362809146
hut	0	0.0	1	0.40780873628091463
none	0	-0.0	12	4.893704835370976
eat	7	4.493694255913697	4	-2.415168701590261
..	1	-1.3909652037715574	11	3.5287709522041393
grazing	1	1.0939414460164425	0	0.0
woman	445	226.351378175302	354	-143.81437490846167
angle	0	-0.0	30	12.234262088427439
graze	1	0.4007942654564971	1	-0.28533844427903077
4th	0	0.0	1	0.40780873628091463
catch	4	3.4831915788089347	1	-1.201629176153185
marker	0	0.0	1	0.40780873628091463
pinch	0	0.0	2	0.8156174725618293
shading	0	-0.0	3	1.223426208842744
rip	0	0.0	1	0.40780873628091463
remainder	0	0.0	1	0.40780873628091463
